#F /buffer/ld0132/Exafs/USERS/ELKE/GeO2.dat
#E 1371554237
#D Fri Jun 28 13:38:56 2013
#C experiment  User = opd01
#O0  samplez    omegax    omegay  solidstate     minix     miniy     miniz     sl03t
#O1    sl03b     sl03r     sl03l     dummy     sl01t     sl01b    dummy1   sl01gap
#O2  sl01off      mono      whip      tab1      tab2      tab3       xti       yti
#O3      hgt   pdslide     sl02l     sl02r   shutter     sl02b  beamstop     theta
#O4    omega      xeye     difz1     difz2   diftilt    difhgt   samplex   sampley
#O5 Mono  piz  POWDERmono    m_vert     sl01l     sl01r    sl01hg    sl01ho     piezo
#O6    mtest   spinner     blow1     blow2  
#C Fri Jun 28 13:41:45 2013.  do ToEXAFS.mac.
#C Fri Jun 28 13:42:05 2013.  Monochromator moved to E = 11.1025 KeV.

#S 1  zapline mono 10.3073 9.89985 7244 100 
#D Fri Jun 28 13:44:15 2013
#T 100  (ms)
#G0 0
#G1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
#G2 0
#Q 
#P0 1.25e-06 -0.19 -0.17 16 0.8 -5e-07 -7.5e-06 25.400002
#P1 19.900005 23.85 17.3 -127.466 38.224063 39.2 24.684375 77.424
#P2 -0.488 9.8998208 40 -1.1365 -0.95029948 -1.0415781 2.6600012 -0.01023379
#P3 -1.0424889 0.5 17.687812 -88.637812 0.99938125 -4.80094 -5 30.00001
#P4 0 30 2.46 2.46 0 2.46 -7.5e-07 0
#P5 78.623942 4.6116 -0.72625 47 35 82 6 0
#P6 7.573685 369 30 25 
#UMI0     Current AutoM      Shutter    
#UMI1      183.36    ON     FE open     
#UMI2 Refill in 26146 sec, Fill Mode: 7/8 multibunch / Message: Jun 28 09:04 Delivery:Next Refill at 21:00; 
#N 18
#L Mon    Det1  Det2  Det3  Det4  Det5  Det6  Ion1  MonEx  Ion2  Htime  MusstEnc1  MusstEnc3  MusstEnc4  TwoTheta  ZapEnergy  ZCryo  xmap_roi00
 12294 0 0 0 0 0 0 24006 12294 3474 99998 504835.5 598263 16 10.098864 11.275656 0 0
 12291 0 0 0 0 0 0 23987 12291 3468 100002 504746 598263 16 10.098415 11.27615 0 0
 12287 0 0 0 0 0 0 23968 12287 3468 99997 504656 598263 16 10.097966 11.276648 0 0
 12283 0 0 0 0 0 0 23949 12283 3463 99998 504565 598263 16 10.09751 11.27715 0 0
 12285 0 0 0 0 0 0 23943 12285 3464 100005 504474 598263 16 10.097055 11.277653 0 0
 12285 0 1 0 0 0 0 23915 12285 3461 100001 504384.5 598263 16 10.096608 11.278148 0 0
 12285 0 0 0 0 0 0 23912 12285 3462 100000 504294.5 598263 16 10.096158 11.278646 0 0
 12285 0 0 0 0 0 0 23889 12285 3464 100000 504200.5 598263 16 10.095688 11.279165 0 0
 12291 0 0 0 0 0 0 23888 12291 3459 99999 504109.5 598263 16 10.095233 11.279668 0 0
 12284 0 0 0 0 0 0 23881 12284 3461 99999 504018.5 598263 16 10.094778 11.280171 0 0
 12286 0 0 0 0 0 0 23882 12286 3460 100003 503929 598263 16 10.094331 11.280666 0 0
 12287 0 0 0 0 0 0 23864 12286 3461 99993 503840 598263 16 10.093885 11.281158 0 0
 12285 0 0 0 0 0 0 23858 12286 3462 100002 503749 598263 16 10.093431 11.281661 0 0
 12283 0 0 0 0 0 0 23853 12283 3460 100003 503659 598263 16 10.09298 11.282159 0 0
 12286 0 0 0 0 0 0 23867 12286 3462 100002 503568.5 598263 16 10.092528 11.28266 0 0
 12278 0 0 0 0 0 0 23858 12278 3464 100002 503478.5 598263 16 10.092078 11.283157 0 0
 12285 0 0 0 0 0 0 23870 12285 3465 100001 503388.5 598263 16 10.091628 11.283655 0 0
 12275 0 0 0 0 0 0 23852 12275 3463 100000 503296 598263 16 10.091166 11.284167 0 0
 12279 0 0 0 0 0 0 23856 12279 3465 100000 503202.5 598263 16 10.090698 11.284685 0 0
 12271 0 0 0 0 0 0 23838 12271 3462 100001 503113.5 598263 16 10.090253 11.285177 0 0
 12267 0 0 0 0 0 0 23835 12267 3463 99996 503022.5 598263 16 10.089798 11.285681 0 0
 12241 0 0 0 0 0 0 23791 12241 3458 100003 502930.5 598263 16 10.089338 11.28619 0 0
 12216 0 0 0 0 0 0 23748 12216 3452 99999 502839.5 598263 16 10.088883 11.286694 0 0
 12186 0 0 0 0 0 0 23682 12186 3447 99999 502751.5 598263 16 10.088444 11.287181 0 0
 12159 0 0 0 0 0 0 23644 12160 3441 100004 502665 598263 16 10.088011 11.28766 0 0
 12130 0 0 0 0 0 0 23589 12129 3435 99999 502573.5 598263 16 10.087553 11.288167 0 0
 12142 0 0 0 0 0 0 23629 12142 3441 99999 502482 598263 16 10.087096 11.288673 0 0
 12192 0 0 0 0 0 0 23744 12192 3455 100001 502390.5 598263 16 10.086638 11.28918 0 0
 12230 0 0 0 0 0 0 23826 12230 3464 100001 502299.5 598263 16 10.086184 11.289684 0 0
 12250 0 0 0 0 0 0 23860 12250 3471 99997 502208.5 598263 16 10.085729 11.290188 0 0
 12257 0 0 0 0 0 0 23891 12257 3474 100003 502117 598263 16 10.085271 11.290695 0 0
 12252 0 0 0 0 0 0 23907 12252 3476 100001 502027.5 598263 16 10.084824 11.291191 0 0
 12261 0 0 0 0 0 0 23920 12260 3480 100004 501939 598263 16 10.084381 11.291681 0 0
 12265 0 0 0 0 0 0 23941 12265 3484 99998 501846 598263 16 10.083916 11.292196 0 0
 12276 0 0 0 0 0 0 23971 12277 3491 100007 501751.5 598263 16 10.083444 11.29272 0 0
 12267 0 0 0 0 0 0 23972 12266 3493 99992 501661 598263 16 10.082991 11.293221 0 0
 12270 0 0 0 0 0 0 23999 12270 3495 100000 501573.5 598263 16 10.082553 11.293707 0 0
 12265 0 0 0 0 0 0 24016 12265 3496 100003 501486 598263 16 10.082116 11.294191 0 0
 12267 0 0 0 0 0 0 24024 12267 3499 99997 501395.5 598263 16 10.081663 11.294693 0 0
 12267 0 0 0 0 0 0 24044 12267 3503 100003 501303 598263 16 10.081201 11.295206 0 0
 12264 0 0 0 0 0 0 24056 12264 3510 100002 501210 598263 16 10.080736 11.295722 0 0
 12268 0 0 0 0 0 0 24072 12268 3509 100001 501122.5 598263 16 10.080298 11.296206 0 0
 12261 0 0 0 0 0 0 24086 12261 3513 100001 501033 598263 16 10.079851 11.296703 0 0
 12267 0 0 0 0 0 0 24110 12267 3515 100001 500941 598263 16 10.079391 11.297214 0 0
 12266 0 0 0 0 0 0 24124 12266 3518 100000 500851 598263 16 10.07894 11.297712 0 0
 12269 0 0 0 0 0 0 24152 12269 3522 99998 500761.5 598263 16 10.078493 11.298209 0 0
 12266 0 0 0 0 0 0 24154 12266 3526 100000 500671.5 598263 16 10.078043 11.298708 0 0
 12267 1 0 0 0 0 0 24176 12267 3529 99998 500580 598263 16 10.077586 11.299216 0 0
 12268 0 0 0 0 0 0 24195 12268 3531 100000 500489 598263 16 10.077131 11.299721 0 0
 12266 0 0 0 0 0 0 24214 12266 3537 100000 500396 598263 16 10.076666 11.300237 0 0
 12260 0 0 0 0 0 0 24226 12260 3536 99998 500304 598263 16 10.076206 11.300747 0 0
 12265 0 0 0 0 0 0 24253 12265 3543 100002 500214.5 598263 16 10.075758 11.301244 0 0
 12261 0 0 0 0 0 0 24259 12261 3545 99997 500124 598263 16 10.075306 11.301746 0 0
 12265 0 0 0 0 0 0 24280 12264 3549 99998 500033.5 598263 16 10.074853 11.302249 0 0
 12260 0 0 0 0 0 0 24301 12260 3551 100002 499944.5 598263 16 10.074409 11.302743 0 0
 12258 0 0 0 0 0 0 24307 12258 3551 99996 499854 598263 16 10.073956 11.303246 0 0
 12255 0 0 0 0 0 0 24334 12255 3557 100003 499762.5 598263 16 10.073499 11.303753 0 0
 12262 0 0 0 0 0 0 24350 12262 3556 100001 499672.5 598263 16 10.073049 11.304254 0 0
 12256 0 0 0 0 0 0 24357 12256 3562 100000 499582.5 598263 16 10.072598 11.304753 0 0
 12256 0 0 0 0 0 0 24389 12256 3568 100000 499490.5 598263 16 10.072139 11.305264 0 0
 12251 0 0 0 0 0 0 24395 12251 3567 99999 499400 598263 16 10.071686 11.305767 0 0
 12254 0 0 0 0 0 0 24419 12254 3572 100004 499310 598263 16 10.071236 11.306267 0 0
 12253 0 0 0 0 0 0 24416 12253 3575 99999 499218 598263 16 10.070776 11.306778 0 0
 12260 0 0 0 0 0 0 24437 12260 3575 99998 499128.5 598263 16 10.070329 11.307275 0 0
 12255 0 0 0 0 0 0 24439 12254 3576 99999 499036.5 598263 16 10.069868 11.307786 0 0
 12251 0 0 0 0 0 0 24449 12251 3580 100001 498944.5 598263 16 10.069408 11.308297 0 0
 12256 0 0 0 0 0 0 24453 12257 3581 99999 498856.5 598263 16 10.068969 11.308786 0 0
 12258 0 0 0 0 0 0 24464 12258 3587 100003 498768 598263 16 10.068526 11.309278 0 0
 12250 0 0 0 0 0 0 24472 12250 3586 100000 498678 598263 16 10.068076 11.309778 0 0
 12250 0 0 0 0 0 0 24475 12250 3586 100001 498586.5 598263 16 10.067618 11.310287 0 0
 12250 0 0 0 0 0 0 24479 12250 3586 100001 498495.5 598263 16 10.067163 11.310793 0 0
 12252 0 0 0 0 0 0 24485 12252 3590 100000 498403.5 598263 16 10.066703 11.311305 0 0
 12250 1 0 0 0 0 0 24489 12250 3592 100000 498312.5 598263 16 10.066248 11.31181 0 0
 12251 0 0 0 0 0 0 24486 12251 3588 100000 498223 598263 16 10.065801 11.312308 0 0
 12251 0 0 0 0 0 0 24485 12251 3593 100002 498132.5 598263 16 10.065349 11.312812 0 0
 12258 0 0 0 0 0 0 24490 12258 3597 100000 498041.5 598263 16 10.064894 11.313318 0 0
 12249 0 0 0 0 0 0 24490 12249 3592 99998 497951.5 598263 16 10.064444 11.313818 0 0
 12243 0 0 0 0 0 0 24482 12243 3593 99999 497861.5 598263 16 10.063993 11.314319 0 0
 12242 0 0 0 0 0 0 24490 12242 3596 100003 497770.5 598263 16 10.063539 11.314825 0 0
 12245 0 0 0 0 0 0 24487 12245 3596 99997 497681 598263 16 10.063091 11.315323 0 0
 12247 0 0 0 0 0 0 24500 12247 3601 100002 497592 598263 16 10.062646 11.315819 0 0
 12248 0 0 0 0 0 0 24501 12248 3597 100001 497501 598263 16 10.062191 11.316325 0 0
 12246 0 0 0 0 0 0 24507 12246 3602 100001 497408 598263 16 10.061726 11.316843 0 0
 12240 0 0 0 0 0 0 24512 12240 3603 100005 497316 598263 16 10.061266 11.317354 0 0
 12248 0 0 0 0 0 0 24510 12248 3604 99998 497222.5 598263 16 10.060799 11.317875 0 0
 12248 0 0 0 0 0 0 24517 12248 3602 99996 497132.5 598263 16 10.060349 11.318377 0 0
 12241 0 0 0 0 0 0 24515 12241 3605 100002 497047 598263 16 10.059921 11.318852 0 0
 12244 0 0 0 0 0 0 24528 12244 3606 99999 496956 598263 16 10.059465 11.319359 0 0
 12255 0 0 0 0 0 0 24538 12255 3614 100000 496863.5 598263 16 10.059003 11.319874 0 0
 12244 0 0 0 0 0 0 24540 12244 3611 100003 496773.5 598263 16 10.058554 11.320375 0 0
 12242 0 0 0 0 0 0 24531 12243 3610 100010 496683.5 598263 16 10.058104 11.320876 0 0
 12236 0 0 0 0 0 0 24519 12235 3611 99991 496594 598263 16 10.057656 11.321375 0 0
 12246 0 0 0 0 0 0 24546 12246 3615 100001 496504.5 598263 16 10.057208 11.321874 0 0
 12244 0 0 0 0 0 0 24533 12244 3614 100002 496412.5 598263 16 10.056748 11.322386 0 0
 12240 0 0 0 0 0 0 24551 12240 3615 100000 496321 598263 16 10.056291 11.322896 0 0
 12239 0 0 0 0 0 0 24546 12239 3617 100001 496230.5 598263 16 10.055839 11.3234 0 0
 12236 0 0 0 0 0 0 24550 12237 3619 100000 496140 598263 16 10.055386 11.323904 0 0
 12236 0 0 0 0 0 0 24544 12235 3617 100001 496049 598263 16 10.054931 11.324411 0 0
 12235 0 0 0 0 0 0 24544 12235 3618 100000 495958.5 598263 16 10.054479 11.324916 0 0
 12232 0 0 0 0 0 0 24549 12232 3622 100008 495869 598263 16 10.05403 11.325415 0 0
 12234 0 0 0 0 0 0 24547 12234 3623 99991 495779 598263 16 10.053581 11.325916 0 0
 12227 0 0 0 0 0 0 24566 12227 3624 100000 495690.5 598263 16 10.053139 11.32641 0 0
 12228 0 0 0 0 0 0 24560 12228 3626 99999 495599.5 598263 16 10.052683 11.326918 0 0
 12236 0 0 0 0 0 0 24579 12236 3628 99998 495505 598263 16 10.052211 11.327444 0 0
 12227 0 0 0 0 0 0 24576 12227 3628 100002 495413.5 598263 16 10.051753 11.327954 0 0
 12238 0 0 0 0 0 0 24600 12238 3634 100001 495324 598263 16 10.051306 11.328454 0 0
 12231 0 0 0 0 0 0 24591 12231 3634 100001 495233 598263 16 10.050851 11.328961 0 0
 12227 0 0 0 0 0 0 24608 12227 3636 100001 495143.5 598263 16 10.050404 11.32946 0 0
 12237 0 0 0 0 0 0 24619 12237 3640 99999 495054.5 598263 16 10.049958 11.329957 0 0
 12233 0 0 0 0 0 0 24639 12233 3642 100001 494962 598263 16 10.049496 11.330473 0 0
 12224 0 0 0 0 0 0 24639 12224 3639 100004 494867.5 598263 16 10.049024 11.331 0 0
 12225 0 0 0 0 0 0 24641 12225 3645 99998 494780 598263 16 10.048586 11.331489 0 0
 12225 0 0 0 0 0 0 24641 12225 3644 100000 494694 598263 16 10.048156 11.331968 0 0
 12221 0 0 0 0 0 0 24656 12221 3649 100004 494601.5 598263 16 10.047693 11.332485 0 0
 12228 0 0 0 0 0 0 24667 12228 3650 99998 494509.5 598263 16 10.047234 11.332998 0 0
 12223 0 0 0 0 0 0 24672 12223 3651 100004 494418 598263 16 10.046776 11.333509 0 0
 12222 0 0 0 0 0 0 24682 12223 3652 100013 494329 598263 16 10.04633 11.334006 0 0
 12221 0 0 0 0 0 0 24693 12220 3653 99989 494239.5 598263 16 10.045883 11.334506 0 0
 12223 0 0 0 0 0 0 24692 12223 3654 100002 494148 598263 16 10.045425 11.335016 0 0
 12216 0 0 0 0 0 0 24704 12216 3658 100001 494056 598263 16 10.044966 11.33553 0 0
 12221 0 0 0 0 0 0 24701 12222 3659 100000 493965 598263 16 10.044511 11.336039 0 0
 12218 0 0 0 0 0 0 24710 12217 3659 100000 493875.5 598263 16 10.044064 11.336538 0 0
 12225 0 0 0 0 0 0 24725 12225 3664 100000 493784.5 598263 16 10.043609 11.337047 0 0
 12222 0 0 0 0 0 0 24730 12222 3666 100000 493694 598263 16 10.043156 11.337552 0 0
 12225 0 0 0 0 0 0 24744 12225 3669 99999 493603.5 598263 16 10.042704 11.338058 0 0
 12223 0 0 0 0 0 0 24751 12224 3671 100007 493514.5 598263 16 10.042258 11.338555 0 0
 12228 0 0 0 0 0 0 24747 12227 3671 99993 493424 598263 16 10.041806 11.339061 0 0
 12219 0 0 0 0 0 0 24751 12219 3673 100002 493333.5 598263 16 10.041353 11.339566 0 0
 12220 0 0 0 0 0 0 24760 12220 3676 99997 493241 598263 16 10.040891 11.340083 0 0
 12217 0 0 0 0 0 0 24763 12217 3674 99998 493150.5 598263 16 10.040439 11.34059 0 0
 12209 0 0 0 0 0 0 24764 12209 3678 100003 493062.5 598263 16 10.039998 11.341082 0 0
 12199 0 0 0 0 0 0 24755 12199 3675 100001 492970 598263 16 10.039536 11.341599 0 0
 12205 0 0 0 0 0 0 24768 12205 3680 100001 492879 598263 16 10.039081 11.342107 0 0
 12210 0 0 0 0 0 0 24778 12210 3681 100001 492789 598263 16 10.03863 11.34261 0 0
 12206 0 0 0 0 0 0 24793 12206 3682 99996 492699.5 598263 16 10.038183 11.343111 0 0
 12212 0 0 0 0 0 0 24806 12213 3685 100003 492609 598263 16 10.037731 11.343616 0 0
 12211 0 0 0 0 0 0 24809 12210 3685 100001 492517.5 598263 16 10.037273 11.344129 0 0
 12211 0 0 0 0 0 0 24816 12211 3687 100011 492426 598263 16 10.036816 11.344641 0 0
 12202 0 0 0 0 0 0 24813 12203 3688 99993 492336.5 598263 16 10.036368 11.345141 0 0
 12207 0 0 0 0 0 0 24813 12207 3690 100002 492246.5 598263 16 10.035918 11.345645 0 0
 12203 0 0 0 0 0 0 24818 12203 3691 100001 492155.5 598263 16 10.035463 11.346154 0 0
 12208 0 0 0 0 0 0 24823 12208 3694 99997 492063.5 598263 16 10.035004 11.346668 0 0
 12205 0 0 0 0 0 0 24826 12205 3694 99999 491972 598263 16 10.034546 11.34718 0 0
 12211 0 0 0 0 0 0 24838 12211 3695 100003 491882.5 598263 16 10.034099 11.347681 0 0
 12204 0 0 0 0 0 0 24826 12204 3698 100001 491792.5 598263 16 10.033648 11.348186 0 0
 12203 0 0 0 0 0 0 24832 12203 3698 100000 491703 598263 16 10.033201 11.348686 0 0
 12198 0 0 0 0 0 0 24834 12198 3700 100000 491611 598263 16 10.032741 11.349201 0 0
 12209 0 0 0 0 0 0 24856 12209 3701 100001 491519 598263 16 10.032281 11.349716 0 0
 12208 0 0 0 0 0 1 24842 12208 3702 100008 491431 598263 16 10.031841 11.350209 0 0
 12204 0 0 0 0 0 0 24852 12204 3703 99994 491341.5 598263 16 10.031393 11.35071 0 0
 12203 1 0 0 0 0 0 24853 12203 3706 99998 491248 598263 16 10.030926 11.351233 0 0
 12195 0 0 0 0 0 0 24849 12196 3705 100014 491157.5 598263 16 10.030474 11.351741 0 0
 12205 0 0 0 0 0 0 24851 12204 3706 99982 491068 598263 16 10.030025 11.352242 0 0
 12194 0 0 0 0 0 0 24854 12194 3706 100004 490976 598263 16 10.029566 11.352757 0 0
 12197 0 0 0 0 0 0 24865 12197 3710 100001 490884.5 598263 16 10.029108 11.35327 0 0
 12196 0 0 0 0 0 0 24882 12196 3714 99997 490794.5 598263 16 10.028658 11.353774 0 0
 12200 0 0 0 0 0 0 24892 12200 3716 100002 490706 598263 16 10.028215 11.35427 0 0
 12198 0 0 0 0 0 0 24892 12198 3717 100001 490615.5 598263 16 10.027763 11.354777 0 0
 12195 0 0 0 0 0 0 24917 12195 3723 100000 490523 598263 16 10.027301 11.355295 0 0
 12197 0 0 0 0 0 0 24929 12197 3721 100000 490431 598263 16 10.026841 11.355811 0 0
 12199 0 0 0 0 0 0 24939 12199 3723 100000 490341.5 598263 16 10.026393 11.356313 0 0
 12195 0 0 0 0 0 0 24944 12195 3727 99999 490252.5 598263 16 10.025949 11.356812 0 0
 12192 0 0 0 0 0 0 24947 12192 3726 100001 490161.5 598263 16 10.025494 11.357322 0 0
 12192 0 0 0 0 0 0 24958 12192 3733 100003 490071 598263 16 10.025041 11.357829 0 0
 12190 0 0 0 0 0 0 24965 12190 3732 100001 489980.5 598263 16 10.024589 11.358336 0 0
 12188 0 0 0 0 0 0 24984 12188 3736 100001 489890 598263 16 10.024136 11.358844 0 0
 12190 0 0 0 0 0 0 24995 12190 3737 100001 489800.5 598263 16 10.023688 11.359345 0 0
 12188 0 0 0 0 0 0 25004 12188 3737 100001 489711 598263 16 10.023241 11.359848 0 0
 12192 0 0 0 0 0 0 25026 12192 3743 100001 489620.5 598263 16 10.022788 11.360355 0 0
 12192 0 0 0 0 0 0 25029 12192 3745 100001 489531.5 598263 16 10.022344 11.360855 0 0
 12188 0 0 0 0 0 0 25051 12188 3747 100008 489441.5 598263 16 10.021894 11.36136 0 0
 12185 0 0 0 0 0 0 25045 12185 3749 99994 489349.5 598263 16 10.021433 11.361876 0 0
 12181 0 0 0 0 0 0 25060 12181 3751 99999 489255.5 598263 16 10.020964 11.362403 0 0
 12175 0 0 0 0 0 0 25051 12175 3751 100000 489164.5 598263 16 10.020509 11.362914 0 0
 12179 0 0 0 0 0 0 25075 12179 3755 99999 489074.5 598263 16 10.020059 11.363419 0 0
 12180 0 0 0 0 0 0 25086 12180 3756 99998 488981.5 598263 16 10.019593 11.363941 0 0
 12178 0 0 0 0 0 0 25105 12179 3761 100003 488895 598263 16 10.019161 11.364427 0 0
 12182 0 0 0 0 0 0 25121 12181 3766 99996 488805.5 598263 16 10.018713 11.364929 0 0
 12175 0 0 0 0 0 0 25116 12175 3765 99999 488714.5 598263 16 10.018258 11.365439 0 0
 12181 0 0 0 0 0 0 25139 12182 3766 100004 488623 598263 16 10.017801 11.365953 0 0
 12173 0 0 0 0 0 0 25137 12171 3766 100000 488531 598263 16 10.017341 11.36647 0 0
 12170 0 0 0 0 0 0 25158 12169 3776 100000 488441 598263 16 10.016891 11.366976 0 0
 12176 0 0 0 0 0 0 25156 12177 3774 100000 488351 598263 16 10.01644 11.367481 0 0
 12177 0 0 0 0 0 0 25188 12176 3777 99999 488260.5 598263 16 10.015988 11.36799 0 0
 12176 0 0 0 0 0 0 25194 12176 3780 100001 488168 598263 16 10.015526 11.368509 0 0
 12179 0 0 0 0 0 0 25200 12178 3783 100001 488077.5 598263 16 10.015074 11.369018 0 0
 12178 0 0 0 0 0 0 25216 12179 3784 99995 487987 598263 16 10.014621 11.369526 0 0
 12169 0 0 0 0 0 0 25225 12170 3784 100006 487898.5 598263 16 10.014178 11.370023 0 0
 12172 0 0 0 0 0 0 25236 12172 3790 100001 487808.5 598263 16 10.013728 11.370529 0 0
 12174 0 0 0 0 0 0 25243 12174 3791 100006 487715 598263 16 10.013261 11.371055 0 0
 12178 0 0 0 0 0 0 25263 12178 3792 99997 487622 598263 16 10.012795 11.371577 0 0
 12174 0 0 0 0 0 0 25256 12174 3796 100001 487533.5 598263 16 10.012353 11.372074 0 0
 12172 0 0 0 0 0 0 25281 12172 3800 100001 487446.5 598263 16 10.011918 11.372563 0 0
 12164 0 0 0 0 0 0 25281 12164 3800 100001 487355.5 598263 16 10.011463 11.373075 0 0
 12166 0 0 0 0 0 0 25282 12166 3802 100004 487266 598263 16 10.011016 11.373578 0 0
 12169 0 0 0 0 0 0 25295 12169 3804 99997 487175.5 598263 16 10.010563 11.374087 0 0
 12165 0 0 0 0 0 0 25311 12166 3806 100002 487080.5 598263 16 10.010088 11.374621 0 0
 12165 0 0 0 0 0 0 25308 12164 3809 100000 486993.5 598263 16 10.009653 11.375111 0 0
 12160 0 0 0 0 0 0 25321 12160 3809 100000 486901.5 598263 16 10.009193 11.375628 0 0
 12161 0 0 0 0 0 0 25323 12161 3811 100000 486810 598263 16 10.008736 11.376143 0 0
 12166 0 0 0 0 0 0 25324 12166 3811 99998 486724 598263 16 10.008306 11.376626 0 0
 12154 0 0 0 0 0 0 25331 12154 3816 99999 486631 598263 16 10.007841 11.37715 0 0
 12161 0 0 0 0 0 0 25345 12161 3818 99998 486540 598263 16 10.007386 11.377662 0 0
 12163 0 0 0 0 0 0 25363 12163 3820 99999 486448.5 598263 16 10.006928 11.378177 0 0
 12164 0 0 0 0 0 0 25361 12165 3821 100006 486358 598263 16 10.006475 11.378686 0 0
 12163 0 0 0 0 0 0 25369 12162 3824 99995 486268.5 598263 16 10.006028 11.379189 0 0
 12157 0 0 0 0 0 0 25366 12157 3820 100000 486177.5 598263 16 10.005573 11.379702 0 0
 12155 0 0 0 0 0 0 25368 12155 3825 99997 486086.5 598263 16 10.005118 11.380214 0 0
 12151 0 0 0 0 0 0 25370 12151 3824 99997 485995.5 598263 16 10.004663 11.380726 0 0
 12157 0 0 0 0 0 0 25381 12157 3826 100004 485906 598263 16 10.004216 11.38123 0 0
 12147 0 0 0 0 0 0 25376 12147 3828 100003 485815.5 598263 16 10.003763 11.38174 0 0
 12146 0 0 0 0 0 0 25386 12146 3828 99994 485725.5 598263 16 10.003313 11.382247 0 0
 12133 0 0 0 0 0 0 25367 12133 3826 99997 485633.5 598263 16 10.002853 11.382765 0 0
 12136 0 0 0 0 0 0 25359 12136 3832 100007 485542 598263 16 10.002396 11.38328 0 0
 12114 0 0 0 0 0 0 25332 12114 3827 100003 485455.5 598263 16 10.001964 11.383767 0 0
 12066 0 0 0 0 0 0 25243 12066 3815 100003 485365 598263 16 10.001511 11.384277 0 0
 12006 0 0 0 0 0 0 25116 12006 3796 100001 485272.5 598263 16 10.001048 11.384798 0 0
 11972 0 0 0 0 0 0 25037 11972 3785 100001 485183 598263 16 10.000601 11.385303 0 0
 11987 0 0 0 0 0 0 25104 11987 3796 100002 485091.5 598263 16 10.000143 11.385818 0 0
 12055 0 0 0 0 0 0 25242 12056 3818 100001 484997 598263 16 9.999671 11.386351 0 0
 12106 0 0 0 0 0 0 25353 12105 3831 100000 484908.5 598263 16 9.9992285 11.386849 0 0
 12126 0 0 0 0 0 0 25408 12126 3842 100000 484820.5 598263 16 9.9987879 11.387345 0 0
 12137 0 0 0 0 0 0 25428 12137 3847 100002 484730.5 598263 16 9.9983387 11.387853 0 0
 12142 0 0 0 0 0 0 25442 12142 3847 100000 484640 598263 16 9.9978857 11.388363 0 0
 12150 0 0 0 0 0 0 25461 12150 3851 99999 484548 598263 16 9.997426 11.388882 0 0
 12154 0 0 0 0 0 0 25452 12154 3851 99999 484457 598263 16 9.9969711 11.389395 0 0
 12150 0 0 0 0 0 0 25451 12150 3852 99999 484367.5 598263 16 9.9965229 11.389899 0 0
 12142 0 0 0 0 0 0 25435 12142 3855 99999 484277 598263 16 9.9960709 11.390409 0 0
 12142 0 0 0 0 0 0 25438 12142 3855 99999 484183.5 598263 16 9.9956036 11.390937 0 0
 12144 0 0 0 0 0 0 25434 12144 3852 100005 484093 598263 16 9.9951506 11.391447 0 0
 12150 0 0 0 0 0 0 25454 12150 3853 99993 484003.5 598263 16 9.9947033 11.391952 0 0
 12148 0 0 0 0 0 0 25450 12148 3855 100006 483914 598263 16 9.994256 11.392457 0 0
 12152 0 0 0 0 0 0 25449 12152 3857 99996 483824.5 598263 16 9.9938087 11.392962 0 0
 12151 0 0 0 0 0 0 25442 12151 3857 100006 483734.5 598263 16 9.9933586 11.39347 0 0
 12154 0 0 0 0 0 0 25440 12154 3858 99999 483642.5 598263 16 9.992898 11.393989 0 0
 12149 0 0 0 0 0 0 25438 12149 3858 99996 483552 598263 16 9.9924459 11.3945 0 0
 12154 0 0 0 0 0 0 25430 12154 3859 100005 483461.5 598263 16 9.991993 11.39501 0 0
 12147 0 0 0 0 0 0 25421 12147 3856 100003 483372 598263 16 9.9915457 11.395515 0 0
 12147 0 0 0 0 0 0 25420 12147 3858 99995 483279.5 598263 16 9.9910831 11.396038 0 0
 12141 0 0 0 0 0 0 25415 12141 3857 100006 483187 598263 16 9.9906206 11.39656 0 0
 12144 0 0 0 0 0 0 25398 12144 3860 100002 483099.5 598263 16 9.9901829 11.397054 0 0
 12144 0 0 0 0 0 0 25403 12144 3860 100003 483008 598263 16 9.9897261 11.397571 0 0
 12139 0 0 0 0 0 0 25394 12139 3857 100002 482918 598263 16 9.9892759 11.398079 0 0
 12143 0 0 0 0 0 0 25392 12143 3858 100001 482828 598263 16 9.9888258 11.398587 0 0
 12143 0 0 0 0 0 0 25380 12143 3857 100001 482738 598263 16 9.9883757 11.399096 0 0
 12139 0 0 0 0 0 0 25373 12139 3858 99999 482647.5 598263 16 9.9879236 11.399607 0 0
 12144 0 0 0 0 0 0 25366 12144 3861 100001 482556 598263.5 16 9.9874659 11.400124 0 0
 12145 0 0 0 0 0 0 25379 12145 3861 99999 482464.5 598263.5 16 9.9870081 11.40064 0 0
 12145 0 0 0 0 0 0 25375 12145 3861 100000 482374 598263 16 9.9865561 11.401152 0 0
 12152 0 0 0 0 0 0 25372 12152 3861 99999 482284 598263 16 9.9861059 11.40166 0 0
 12140 0 0 0 0 0 0 25359 12140 3862 99999 482191 598263 16 9.9856405 11.402185 0 0
 12146 0 0 0 0 0 0 25361 12146 3861 99998 482099 598263 16 9.9851809 11.402706 0 0
 12140 0 0 0 0 0 0 25356 12141 3864 99997 482009 598263 16 9.9847307 11.403214 0 0
