SSRL   EXAFS Data Collector 1.3       
Sun May 21 00:13:57 2006              
PTS:        455 COLS:          6
TRANS.DET                             
AGK16.RGN                             
2-3 unfocused  0.000 -2 Si(220) 1.920156   100000                             
4 2000 25 RST 0 0                     
Ag:Cys 1:2 solid, pH 1.7, 1mm Al frame, mylar window                          
I0=Ar, I1 and I2 =Kr, Ag foil in front of I1                                  
                                                                              
                                                                              
                                                                              
                                                                              

Weights: 
 1.000  1.000  1.000  1.000  1.000  1.000 
Offsets: 
 0.000  0.000  0.000  144.200  133.500  238.300 
Data: 
Real time clock   
Requested Energy  
Achieved Energy   
I0                
I1                
I2                

 1.531  25718.029  25718.029  202219.266  90552.648  55906.223 
 1.541  25720.684  25720.691  203693.813  91243.305  56125.824 
 1.551  25723.359  25723.352  207827.344  93172.945  57027.406 
 1.561  25726.053  25726.049  209311.875  93881.578  57257.965 
 1.572  25728.766  25728.783  208615.375  93677.195  57063.496 
 1.582  25731.498  25731.482  208890.875  93867.805  57127.012 
 1.593  25734.250  25734.252  209231.359  94150.398  57271.500 
 1.603  25737.020  25737.023  211386.828  95219.977  57787.969 
 1.614  25739.811  25739.795  212461.281  95819.547  58195.414 
 1.625  25742.619  25742.602  214737.719  96994.102  58890.836 
 1.636  25745.447  25745.445  213823.141  96659.648  58945.234 
 1.647  25748.293  25748.289  214747.563  97242.180  59453.613 
 1.658  25751.160  25751.170  220208.953  99873.695  61066.965 
 1.669  25754.045  25754.051  219420.344  99632.203  61409.297 
 1.680  25756.949  25756.934  222390.719  101137.695  62535.609 
 1.692  25759.873  25759.887  222126.078  101130.172  62967.895 
 1.703  25762.816  25762.805  223759.422  102056.641  63928.160 
 1.715  25765.777  25765.760  227427.750  103835.094  65137.402 
 1.726  25768.758  25768.752  223566.063  102198.539  64608.621 
 1.738  25771.758  25771.744  226035.375  103444.969  65454.820 
 1.750  25774.777  25774.771  229774.656  105243.383  66612.992 
 1.762  25777.816  25777.801  230650.938  105752.789  67015.148 
 1.774  25780.873  25780.865  232247.203  106574.180  67506.273 
 1.786  25783.949  25783.932  236525.453  108659.563  68555.383 
 1.798  25787.045  25787.035  235538.688  108249.930  68477.469 
 1.811  25790.160  25790.174  235046.906  108129.281  68452.531 
 1.823  25793.295  25793.277  235796.125  108541.625  68597.570 
 1.836  25796.447  25796.453  241051.313  111036.953  69790.586 
 1.848  25799.619  25799.631  238138.500  109749.266  69074.578 
 1.861  25802.811  25802.809  241861.656  111570.570  69912.555 
 1.874  25806.021  25806.023  242754.813  112079.867  70105.500 
 1.887  25809.250  25809.238  245947.953  113603.141  70832.430 
 1.900  25812.500  25812.490  244510.078  113026.406  70684.336 
